unit	tra_meas	partner	geo\time	2019
PAS	PAS_BRD_ARR	SE	LV	144174
PAS	PAS_BRD_ARR	SE	MT	48509
PAS	PAS_BRD_ARR	SE	NL	724757
PAS	PAS_BRD_ARR	SE	PL	726479
PAS	PAS_BRD_ARR	SE	PT	163647
PAS	PAS_BRD_ARR	SE	RO	88880
PAS	PAS_BRD_ARR	SE	SI	73
PAS	PAS_BRD_ARR	SE	SK	841
PAS	PAS_BRD_ARR	SE	UK	1347192
PAS	PAS_BRD_ARR	SI	AT	23763
PAS	PAS_BRD_ARR	SI	BE	49062
PAS	PAS_BRD_ARR	SI	BG	4102
PAS	PAS_BRD_ARR	SI	CY	5
PAS	PAS_BRD_ARR	SI	CZ	4758
PAS	PAS_BRD_ARR	SI	DE	127683
PAS	PAS_BRD_ARR	SI	DK	13076
PAS	PAS_BRD_ARR	SI	EE	119
PAS	PAS_BRD_ARR	SI	GR	23433
PAS	PAS_BRD_ARR	SI	ES	3416
PAS	PAS_BRD_ARR	SI	EU27_2007	495345
PAS	PAS_BRD_ARR	SI	EU27_2020	378689
PAS	PAS_BRD_ARR	SI	EU28	495529
PAS	PAS_BRD_ARR	SI	FI	15362
PAS	PAS_BRD_ARR	SI	FR	49035
PAS	PAS_BRD_ARR	SI	HR	184
PAS	PAS_BRD_ARR	SI	HU	4
PAS	PAS_BRD_ARR	SI	IE	184
PAS	PAS_BRD_ARR	SI	IT	975
PAS	PAS_BRD_ARR	SI	LT	4
PAS	PAS_BRD_ARR	SI	LU	: 
PAS	PAS_BRD_ARR	SI	LV	188
PAS	PAS_BRD_ARR	SI	MT	2609
PAS	PAS_BRD_ARR	SI	NL	36467
PAS	PAS_BRD_ARR	SI	PL	23790
PAS	PAS_BRD_ARR	SI	PT	106
PAS	PAS_BRD_ARR	SI	RO	2
PAS	PAS_BRD_ARR	SI	SE	287
PAS	PAS_BRD_ARR	SI	SK	75
PAS	PAS_BRD_ARR	SI	UK	116840
PAS	PAS_BRD_ARR	SK	AT	34908
PAS	PAS_BRD_ARR	SK	BE	31518
PAS	PAS_BRD_ARR	SK	BG	81108
PAS	PAS_BRD_ARR	SK	CY	40588
PAS	PAS_BRD_ARR	SK	CZ	28566
PAS	PAS_BRD_ARR	SK	DE	7448
PAS	PAS_BRD_ARR	SK	DK	18
PAS	PAS_BRD_ARR	SK	EE	: 
PAS	PAS_BRD_ARR	SK	GR	120176
PAS	PAS_BRD_ARR	SK	ES	59566
PAS	PAS_BRD_ARR	SK	EU27_2007	1017063
PAS	PAS_BRD_ARR	SK	EU27_2020	649789
PAS	PAS_BRD_ARR	SK	EU28	1017156
PAS	PAS_BRD_ARR	SK	FI	1311
PAS	PAS_BRD_ARR	SK	FR	17038
PAS	PAS_BRD_ARR	SK	HR	93
PAS	PAS_BRD_ARR	SK	HU	1061
PAS	PAS_BRD_ARR	SK	IE	63748
PAS	PAS_BRD_ARR	SK	IT	106513
PAS	PAS_BRD_ARR	SK	LT	: 
PAS	PAS_BRD_ARR	SK	LU	7
PAS	PAS_BRD_ARR	SK	LV	1303
PAS	PAS_BRD_ARR	SK	MT	17944
PAS	PAS_BRD_ARR	SK	NL	13413
PAS	PAS_BRD_ARR	SK	PL	22705
PAS	PAS_BRD_ARR	SK	PT	212
PAS	PAS_BRD_ARR	SK	RO	40
PAS	PAS_BRD_ARR	SK	SE	499
PAS	PAS_BRD_ARR	SK	SI	6
PAS	PAS_BRD_ARR	SK	UK	367367
PAS	PAS_BRD_ARR	UK	AT	1197290
PAS	PAS_BRD_ARR	UK	BE	798657
PAS	PAS_BRD_ARR	UK	BG	955681
PAS	PAS_BRD_ARR	UK	CY	1565348
PAS	PAS_BRD_ARR	UK	CZ	1179132
PAS	PAS_BRD_ARR	UK	DE	7262026
PAS	PAS_BRD_ARR	UK	DK	1773181
PAS	PAS_BRD_ARR	UK	EE	112762
PAS	PAS_BRD_ARR	UK	GR	3908127
PAS	PAS_BRD_ARR	UK	ES	22366147
PAS	PAS_BRD_ARR	UK	EU27_2007	83727560
PAS	PAS_BRD_ARR	UK	EU27_2020	84626517
PAS	PAS_BRD_ARR	UK	EU28	84626517
PAS	PAS_BRD_ARR	UK	FI	739282
PAS	PAS_BRD_ARR	UK	FR	6207914
PAS	PAS_BRD_ARR	UK	HR	898957
PAS	PAS_BRD_ARR	UK	HU	1292198
PAS	PAS_BRD_ARR	UK	IE	6604845
PAS	PAS_BRD_ARR	UK	IT	8022217
PAS	PAS_BRD_ARR	UK	LT	575500
PAS	PAS_BRD_ARR	UK	LU	292077
PAS	PAS_BRD_ARR	UK	LV	416300
PAS	PAS_BRD_ARR	UK	MT	853839
PAS	PAS_BRD_ARR	UK	NL	5621867
PAS	PAS_BRD_ARR	UK	PL	4121591
PAS	PAS_BRD_ARR	UK	PT	4474637
PAS	PAS_BRD_ARR	UK	RO	1623370
PAS	PAS_BRD_ARR	UK	SE	1311657
PAS	PAS_BRD_ARR	UK	SI	117337
PAS	PAS_BRD_ARR	UK	SK	334578
PAS	PAS_BRD_DEP	AT	BE	246263
PAS	PAS_BRD_DEP	AT	BG	251779
PAS	PAS_BRD_DEP	AT	CY	156027
PAS	PAS_BRD_DEP	AT	CZ	89767
PAS	PAS_BRD_DEP	AT	DE	3645271
PAS	PAS_BRD_DEP	AT	DK	280681
PAS	PAS_BRD_DEP	AT	EE	26322
PAS	PAS_BRD_DEP	AT	GR	597147
PAS	PAS_BRD_DEP	AT	ES	1303045
PAS	PAS_BRD_DEP	AT	EU27_2007	11948426
PAS	PAS_BRD_DEP	AT	EU27_2020	10928053
PAS	PAS_BRD_DEP	AT	EU28	12126832
PAS	PAS_BRD_DEP	AT	FI	107764
PAS	PAS_BRD_DEP	AT	FR	754274
PAS	PAS_BRD_DEP	AT	HR	178406
PAS	PAS_BRD_DEP	AT	HU	54619
PAS	PAS_BRD_DEP	AT	IE	129590
PAS	PAS_BRD_DEP	AT	IT	1018993
PAS	PAS_BRD_DEP	AT	LT	34417
PAS	PAS_BRD_DEP	AT	LU	62193
PAS	PAS_BRD_DEP	AT	LV	68981
PAS	PAS_BRD_DEP	AT	MT	68412
PAS	PAS_BRD_DEP	AT	NL	705627
PAS	PAS_BRD_DEP	AT	PL	270146
PAS	PAS_BRD_DEP	AT	PT	219203
PAS	PAS_BRD_DEP	AT	RO	373800
PAS	PAS_BRD_DEP	AT	SE	228394
PAS	PAS_BRD_DEP	AT	SI	22093
PAS	PAS_BRD_DEP	AT	SK	34839
PAS	PAS_BRD_DEP	AT	UK	1198779
PAS	PAS_BRD_DEP	BE	AT	254170
PAS	PAS_BRD_DEP	BE	BG	149597
PAS	PAS_BRD_DEP	BE	CY	32491
PAS	PAS_BRD_DEP	BE	CZ	243273
PAS	PAS_BRD_DEP	BE	DE	899417
PAS	PAS_BRD_DEP	BE	DK	357850
PAS	PAS_BRD_DEP	BE	EE	35700
PAS	PAS_BRD_DEP	BE	GR	632370
PAS	PAS_BRD_DEP	BE	ES	3122877
PAS	PAS_BRD_DEP	BE	EU27_2007	12441037
PAS	PAS_BRD_DEP	BE	EU27_2020	11780709
PAS	PAS_BRD_DEP	BE	EU28	12559691
PAS	PAS_BRD_DEP	BE	FI	119488
PAS	PAS_BRD_DEP	BE	FR	1133692
PAS	PAS_BRD_DEP	BE	HR	118654
PAS	PAS_BRD_DEP	BE	HU	272374
PAS	PAS_BRD_DEP	BE	IE	253243
PAS	PAS_BRD_DEP	BE	IT	1773630
PAS	PAS_BRD_DEP	BE	LT	50095
PAS	PAS_BRD_DEP	BE	LU	86
PAS	PAS_BRD_DEP	BE	LV	76153
PAS	PAS_BRD_DEP	BE	MT	114188
PAS	PAS_BRD_DEP	BE	NL	150896
PAS	PAS_BRD_DEP	BE	PL	432198
PAS	PAS_BRD_DEP	BE	PT	810358
PAS	PAS_BRD_DEP	BE	RO	359792
PAS	PAS_BRD_DEP	BE	SE	308169
PAS	PAS_BRD_DEP	BE	SI	48789
PAS	PAS_BRD_DEP	BE	SK	31159
PAS	PAS_BRD_DEP	BE	UK	778982
PAS	PAS_BRD_DEP	BG	AT	251601
PAS	PAS_BRD_DEP	BG	BE	149362
PAS	PAS_BRD_DEP	BG	CY	81777
PAS	PAS_BRD_DEP	BG	CZ	187717
PAS	PAS_BRD_DEP	BG	DE	1031228
PAS	PAS_BRD_DEP	BG	DK	72189
PAS	PAS_BRD_DEP	BG	EE	21207
PAS	PAS_BRD_DEP	BG	GR	131842
PAS	PAS_BRD_DEP	BG	ES	251255
PAS	PAS_BRD_DEP	BG	EU27_2007	4533549
PAS	PAS_BRD_DEP	BG	EU27_2020	3544806
PAS	PAS_BRD_DEP	BG	EU28	4534370
PAS	PAS_BRD_DEP	BG	FI	34464
PAS	PAS_BRD_DEP	BG	FR	156106
PAS	PAS_BRD_DEP	BG	HR	821
PAS	PAS_BRD_DEP	BG	HU	37613
PAS	PAS_BRD_DEP	BG	IE	55435
PAS	PAS_BRD_DEP	BG	IT	349341
PAS	PAS_BRD_DEP	BG	LT	19689
PAS	PAS_BRD_DEP	BG	LU	12607
PAS	PAS_BRD_DEP	BG	LV	14293
PAS	PAS_BRD_DEP	BG	MT	23541
PAS	PAS_BRD_DEP	BG	NL	179150
PAS	PAS_BRD_DEP	BG	PL	343897
PAS	PAS_BRD_DEP	BG	PT	16319
PAS	PAS_BRD_DEP	BG	RO	21760
PAS	PAS_BRD_DEP	BG	SE	23700
PAS	PAS_BRD_DEP	BG	SI	4167
PAS	PAS_BRD_DEP	BG	SK	73725
PAS	PAS_BRD_DEP	BG	UK	989564
PAS	PAS_BRD_DEP	CY	AT	154281
PAS	PAS_BRD_DEP	CY	BE	32567
PAS	PAS_BRD_DEP	CY	BG	80707
PAS	PAS_BRD_DEP	CY	CZ	25407
PAS	PAS_BRD_DEP	CY	DE	193556
PAS	PAS_BRD_DEP	CY	DK	53798
PAS	PAS_BRD_DEP	CY	EE	20434
PAS	PAS_BRD_DEP	CY	GR	835653
PAS	PAS_BRD_DEP	CY	ES	816
PAS	PAS_BRD_DEP	CY	EU27_2007	3696661
PAS	PAS_BRD_DEP	CY	EU27_2020	2140076
PAS	PAS_BRD_DEP	CY	EU28	3696887
PAS	PAS_BRD_DEP	CY	FI	21642
PAS	PAS_BRD_DEP	CY	FR	1040
PAS	PAS_BRD_DEP	CY	HR	226
PAS	PAS_BRD_DEP	CY	HU	65927
PAS	PAS_BRD_DEP	CY	IE	18004
PAS	PAS_BRD_DEP	CY	IT	60434
PAS	PAS_BRD_DEP	CY	LT	30088
PAS	PAS_BRD_DEP	CY	LU	282
PAS	PAS_BRD_DEP	CY	LV	29086
PAS	PAS_BRD_DEP	CY	MT	18224
PAS	PAS_BRD_DEP	CY	NL	58147
PAS	PAS_BRD_DEP	CY	PL	144808
PAS	PAS_BRD_DEP	CY	PT	38
PAS	PAS_BRD_DEP	CY	RO	127938
PAS	PAS_BRD_DEP	CY	SE	124326
PAS	PAS_BRD_DEP	CY	SI	2338
PAS	PAS_BRD_DEP	CY	SK	40309
PAS	PAS_BRD_DEP	CY	UK	1556811
PAS	PAS_BRD_DEP	CZ	AT	91862
PAS	PAS_BRD_DEP	CZ	BE	246479
PAS	PAS_BRD_DEP	CZ	BG	187060
PAS	PAS_BRD_DEP	CZ	CY	25815
PAS	PAS_BRD_DEP	CZ	DE	570516
PAS	PAS_BRD_DEP	CZ	DK	189482
PAS	PAS_BRD_DEP	CZ	EE	0
PAS	PAS_BRD_DEP	CZ	GR	456727
PAS	PAS_BRD_DEP	CZ	ES	641239
PAS	PAS_BRD_DEP	CZ	EU27_2007	6297911
PAS	PAS_BRD_DEP	CZ	EU27_2020	5184918
PAS	PAS_BRD_DEP	CZ	EU28	6362567
PAS	PAS_BRD_DEP	CZ	FI	158045
PAS	PAS_BRD_DEP	CZ	FR	583348
PAS	PAS_BRD_DEP	CZ	HR	64656
PAS	PAS_BRD_DEP	CZ	HU	115071
PAS	PAS_BRD_DEP	CZ	IE	107133
PAS	PAS_BRD_DEP	CZ	IT	755941
PAS	PAS_BRD_DEP	CZ	LT	9
PAS	PAS_BRD_DEP	CZ	LU	6702
PAS	PAS_BRD_DEP	CZ	LV	55055
PAS	PAS_BRD_DEP	CZ	MT	13625
PAS	PAS_BRD_DEP	CZ	NL	448855
PAS	PAS_BRD_DEP	CZ	PL	142284
PAS	PAS_BRD_DEP	CZ	PT	85550
PAS	PAS_BRD_DEP	CZ	RO	55281
PAS	PAS_BRD_DEP	CZ	SE	151521
PAS	PAS_BRD_DEP	CZ	SI	5192
PAS	PAS_BRD_DEP	CZ	SK	27470
PAS	PAS_BRD_DEP	CZ	UK	1177649
PAS	PAS_BRD_DEP	DE	AT	3698279
PAS	PAS_BRD_DEP	DE	BE	919512
PAS	PAS_BRD_DEP	DE	BG	1055851
PAS	PAS_BRD_DEP	DE	CY	194338
PAS	PAS_BRD_DEP	DE	CZ	586324
PAS	PAS_BRD_DEP	DE	DK	1500946
PAS	PAS_BRD_DEP	DE	EE	217171
PAS	PAS_BRD_DEP	DE	GR	4049560
PAS	PAS_BRD_DEP	DE	ES	14589238
PAS	PAS_BRD_DEP	DE	EU27_2007	61511613
PAS	PAS_BRD_DEP	DE	EU27_2020	55437905
PAS	PAS_BRD_DEP	DE	EU28	62701529
PAS	PAS_BRD_DEP	DE	FI	1057036
PAS	PAS_BRD_DEP	DE	FR	4318513
PAS	PAS_BRD_DEP	DE	HR	1189916
PAS	PAS_BRD_DEP	DE	HU	1151378
PAS	PAS_BRD_DEP	DE	IE	1262784
PAS	PAS_BRD_DEP	DE	IT	7631830
PAS	PAS_BRD_DEP	DE	LT	277969
PAS	PAS_BRD_DEP	DE	LU	298637
PAS	PAS_BRD_DEP	DE	LV	486654
PAS	PAS_BRD_DEP	DE	MT	450920
PAS	PAS_BRD_DEP	DE	NL	2280982
PAS	PAS_BRD_DEP	DE	PL	2375384
PAS	PAS_BRD_DEP	DE	PT	2608245
PAS	PAS_BRD_DEP	DE	RO	1467585
PAS	PAS_BRD_DEP	DE	SE	1636053
PAS	PAS_BRD_DEP	DE	SI	125150
PAS	PAS_BRD_DEP	DE	SK	7650
PAS	PAS_BRD_DEP	DE	UK	7263624
PAS	PAS_BRD_DEP	DK	AT	283272
PAS	PAS_BRD_DEP	DK	BE	349699
PAS	PAS_BRD_DEP	DK	BG	73087
PAS	PAS_BRD_DEP	DK	CY	53125
PAS	PAS_BRD_DEP	DK	CZ	193007
PAS	PAS_BRD_DEP	DK	DE	1497679
PAS	PAS_BRD_DEP	DK	EE	61093
PAS	PAS_BRD_DEP	DK	GR	495787
PAS	PAS_BRD_DEP	DK	ES	1566254
PAS	PAS_BRD_DEP	DK	EU27_2007	11560520
PAS	PAS_BRD_DEP	DK	EU27_2020	9901898
PAS	PAS_BRD_DEP	DK	EU28	11682780
PAS	PAS_BRD_DEP	DK	FI	465813
PAS	PAS_BRD_DEP	DK	FR	737203
PAS	PAS_BRD_DEP	DK	HR	122260
PAS	PAS_BRD_DEP	DK	HU	142366
PAS	PAS_BRD_DEP	DK	IE	137051
PAS	PAS_BRD_DEP	DK	IT	758784
PAS	PAS_BRD_DEP	DK	LT	180222
PAS	PAS_BRD_DEP	DK	LU	40769
PAS	PAS_BRD_DEP	DK	LV	135039
PAS	PAS_BRD_DEP	DK	MT	41365
PAS	PAS_BRD_DEP	DK	NL	910691
PAS	PAS_BRD_DEP	DK	PL	447454
PAS	PAS_BRD_DEP	DK	PT	197426
PAS	PAS_BRD_DEP	DK	RO	99244
PAS	PAS_BRD_DEP	DK	SE	900134
PAS	PAS_BRD_DEP	DK	SI	13070
PAS	PAS_BRD_DEP	DK	SK	4
PAS	PAS_BRD_DEP	DK	UK	1780882
PAS	PAS_BRD_DEP	EE	AT	23492
PAS	PAS_BRD_DEP	EE	BE	30478
PAS	PAS_BRD_DEP	EE	BG	20728
PAS	PAS_BRD_DEP	EE	CY	20442
PAS	PAS_BRD_DEP	EE	CZ	486
PAS	PAS_BRD_DEP	EE	DE	211293
PAS	PAS_BRD_DEP	EE	DK	55943
PAS	PAS_BRD_DEP	EE	GR	31593
PAS	PAS_BRD_DEP	EE	ES	33916
PAS	PAS_BRD_DEP	EE	EU27_2007	1255372
PAS	PAS_BRD_DEP	EE	EU27_2020	1145535
PAS	PAS_BRD_DEP	EE	EU28	1259207
PAS	PAS_BRD_DEP	EE	FI	162155
PAS	PAS_BRD_DEP	EE	FR	21422
PAS	PAS_BRD_DEP	EE	HR	3835
PAS	PAS_BRD_DEP	EE	HU	55
PAS	PAS_BRD_DEP	EE	IE	10625
PAS	PAS_BRD_DEP	EE	IT	43631
PAS	PAS_BRD_DEP	EE	LT	44087
PAS	PAS_BRD_DEP	EE	LU	41
PAS	PAS_BRD_DEP	EE	LV	143599
PAS	PAS_BRD_DEP	EE	MT	8732
PAS	PAS_BRD_DEP	EE	NL	39731
PAS	PAS_BRD_DEP	EE	PL	94230
PAS	PAS_BRD_DEP	EE	PT	1725
PAS	PAS_BRD_DEP	EE	RO	: 
PAS	PAS_BRD_DEP	EE	SE	143172
PAS	PAS_BRD_DEP	EE	SI	119
PAS	PAS_BRD_DEP	EE	SK	5
PAS	PAS_BRD_DEP	EE	UK	113672
PAS	PAS_BRD_DEP	GR	AT	614068
PAS	PAS_BRD_DEP	GR	BE	550656
PAS	PAS_BRD_DEP	GR	BG	130210
PAS	PAS_BRD_DEP	GR	CY	845187
PAS	PAS_BRD_DEP	GR	CZ	456385
PAS	PAS_BRD_DEP	GR	DE	4038921
PAS	PAS_BRD_DEP	GR	DK	519980
PAS	PAS_BRD_DEP	GR	EE	33333
PAS	PAS_BRD_DEP	GR	ES	453761
PAS	PAS_BRD_DEP	GR	EU27_2007	19062102
PAS	PAS_BRD_DEP	GR	EU27_2020	15053028
PAS	PAS_BRD_DEP	GR	EU28	19113432
PAS	PAS_BRD_DEP	GR	FI	313277
PAS	PAS_BRD_DEP	GR	FR	1393364
PAS	PAS_BRD_DEP	GR	HR	51330
PAS	PAS_BRD_DEP	GR	HU	217820
PAS	PAS_BRD_DEP	GR	IE	105005
PAS	PAS_BRD_DEP	GR	IT	1895827
PAS	PAS_BRD_DEP	GR	LT	77831
PAS	PAS_BRD_DEP	GR	LU	42295
PAS	PAS_BRD_DEP	GR	LV	49480
PAS	PAS_BRD_DEP	GR	MT	46552
PAS	PAS_BRD_DEP	GR	NL	1136218
PAS	PAS_BRD_DEP	GR	PL	994094
PAS	PAS_BRD_DEP	GR	PT	62194
PAS	PAS_BRD_DEP	GR	RO	273612
PAS	PAS_BRD_DEP	GR	SE	607279
PAS	PAS_BRD_DEP	GR	SI	25623
PAS	PAS_BRD_DEP	GR	SK	118726
PAS	PAS_BRD_DEP	GR	UK	4060404
PAS	PAS_BRD_DEP	ES	AT	1296411
PAS	PAS_BRD_DEP	ES	BE	3085664
PAS	PAS_BRD_DEP	ES	BG	257229
PAS	PAS_BRD_DEP	ES	CY	619
PAS	PAS_BRD_DEP	ES	CZ	642975
PAS	PAS_BRD_DEP	ES	DE	14326281
PAS	PAS_BRD_DEP	ES	DK	1551550
PAS	PAS_BRD_DEP	ES	EE	33720
PAS	PAS_BRD_DEP	ES	GR	457967
PAS	PAS_BRD_DEP	ES	EU27_2007	74623998
PAS	PAS_BRD_DEP	ES	EU27_2020	52495389
PAS	PAS_BRD_DEP	ES	EU28	74802345
PAS	PAS_BRD_DEP	ES	FI	871446
PAS	PAS_BRD_DEP	ES	FR	6974428
PAS	PAS_BRD_DEP	ES	HR	178347
PAS	PAS_BRD_DEP	ES	HU	528625
PAS	PAS_BRD_DEP	ES	IE	2335317
PAS	PAS_BRD_DEP	ES	IT	8142345
PAS	PAS_BRD_DEP	ES	LT	133479
PAS	PAS_BRD_DEP	ES	LU	286538
PAS	PAS_BRD_DEP	ES	LV	115641
PAS	PAS_BRD_DEP	ES	MT	187209
PAS	PAS_BRD_DEP	ES	NL	4388808
PAS	PAS_BRD_DEP	ES	PL	1169894
PAS	PAS_BRD_DEP	ES	PT	2801918
PAS	PAS_BRD_DEP	ES	RO	904995
PAS	PAS_BRD_DEP	ES	SE	1761298
PAS	PAS_BRD_DEP	ES	SI	3377
PAS	PAS_BRD_DEP	ES	SK	59308
PAS	PAS_BRD_DEP	ES	UK	22306956
PAS	PAS_BRD_DEP	EU27_2007	AT	12051163
PAS	PAS_BRD_DEP	EU27_2007	BE	12443990
PAS	PAS_BRD_DEP	EU27_2007	BG	4559353
PAS	PAS_BRD_DEP	EU27_2007	CY	3762431
PAS	PAS_BRD_DEP	EU27_2007	CZ	6348549
PAS	PAS_BRD_DEP	EU27_2007	DE	60654737
PAS	PAS_BRD_DEP	EU27_2007	DK	11579353
PAS	PAS_BRD_DEP	EU27_2007	EE	1282537
PAS	PAS_BRD_DEP	EU27_2007	GR	18978680
PAS	PAS_BRD_DEP	EU27_2007	ES	75843121
PAS	PAS_BRD_DEP	EU27_2007	EU27_2007	498684818
PAS	PAS_BRD_DEP	EU27_2007	FI	6944664
PAS	PAS_BRD_DEP	EU27_2007	FR	37940936
PAS	PAS_BRD_DEP	EU27_2007	HR	4185888
PAS	PAS_BRD_DEP	EU27_2007	HU	6341030
PAS	PAS_BRD_DEP	EU27_2007	IE	15600952
PAS	PAS_BRD_DEP	EU27_2007	IT	47380344
PAS	PAS_BRD_DEP	EU27_2007	LT	2339474
PAS	PAS_BRD_DEP	EU27_2007	LU	1973896
PAS	PAS_BRD_DEP	EU27_2007	LV	2662937
PAS	PAS_BRD_DEP	EU27_2007	MT	3280234
PAS	PAS_BRD_DEP	EU27_2007	NL	25458428
PAS	PAS_BRD_DEP	EU27_2007	PL	16026444
PAS	PAS_BRD_DEP	EU27_2007	PT	19207161
PAS	PAS_BRD_DEP	EU27_2007	RO	8572014
PAS	PAS_BRD_DEP	EU27_2007	SE	11434461
PAS	PAS_BRD_DEP	EU27_2007	SI	507747
PAS	PAS_BRD_DEP	EU27_2007	SK	977095
PAS	PAS_BRD_DEP	EU27_2007	UK	84533087
PAS	PAS_BRD_DEP	EU27_2020	AT	11019589
PAS	PAS_BRD_DEP	EU27_2020	BE	11740619
PAS	PAS_BRD_DEP	EU27_2020	BG	3597452
PAS	PAS_BRD_DEP	EU27_2020	CY	2205133
PAS	PAS_BRD_DEP	EU27_2020	CZ	5229041
PAS	PAS_BRD_DEP	EU27_2020	DE	54637789
PAS	PAS_BRD_DEP	EU27_2020	DK	9900782
PAS	PAS_BRD_DEP	EU27_2020	EE	1169664
PAS	PAS_BRD_DEP	EU27_2020	GR	15151185
PAS	PAS_BRD_DEP	EU27_2020	ES	53578245
PAS	PAS_BRD_DEP	EU27_2020	EU27_2020	336725440
PAS	PAS_BRD_DEP	EU27_2020	FI	6301106
PAS	PAS_BRD_DEP	EU27_2020	FR	32056239
PAS	PAS_BRD_DEP	EU27_2020	HR	3281227
PAS	PAS_BRD_DEP	EU27_2020	HU	5040795
PAS	PAS_BRD_DEP	EU27_2020	IE	9086989
PAS	PAS_BRD_DEP	EU27_2020	IT	39510492
PAS	PAS_BRD_DEP	EU27_2020	LT	1768281
PAS	PAS_BRD_DEP	EU27_2020	LU	1682107
PAS	PAS_BRD_DEP	EU27_2020	LV	2266102
PAS	PAS_BRD_DEP	EU27_2020	MT	2426970
PAS	PAS_BRD_DEP	EU27_2020	NL	19972709
PAS	PAS_BRD_DEP	EU27_2020	PL	12050482
PAS	PAS_BRD_DEP	EU27_2020	PT	14751454
PAS	PAS_BRD_DEP	EU27_2020	RO	6960157
PAS	PAS_BRD_DEP	EU27_2020	SE	10307447
PAS	PAS_BRD_DEP	EU27_2020	SI	391177
PAS	PAS_BRD_DEP	EU27_2020	SK	642207
PAS	PAS_BRD_DEP	EU27_2020	UK	85439656
PAS	PAS_BRD_DEP	EU28	AT	12227911
PAS	PAS_BRD_DEP	EU28	BE	12570192
PAS	PAS_BRD_DEP	EU28	BG	4560315
PAS	PAS_BRD_DEP	EU28	CY	3762514
PAS	PAS_BRD_DEP	EU28	CZ	6412340
PAS	PAS_BRD_DEP	EU28	DE	61883814
PAS	PAS_BRD_DEP	EU28	DK	11697225
PAS	PAS_BRD_DEP	EU28	EE	1286245
PAS	PAS_BRD_DEP	EU28	GR	19025306
PAS	PAS_BRD_DEP	EU28	ES	76023044
PAS	PAS_BRD_DEP	EU28	EU28	507071446
PAS	PAS_BRD_DEP	EU28	FI	7055533
PAS	PAS_BRD_DEP	EU28	FR	38286386
PAS	PAS_BRD_DEP	EU28	HR	4185888
PAS	PAS_BRD_DEP	EU28	HU	6341172
PAS	PAS_BRD_DEP	EU28	IE	15717206
PAS	PAS_BRD_DEP	EU28	IT	47576072
PAS	PAS_BRD_DEP	EU28	LT	2340003
PAS	PAS_BRD_DEP	EU28	LU	1978875
PAS	PAS_BRD_DEP	EU28	LV	2677190
PAS	PAS_BRD_DEP	EU28	MT	3281996
PAS	PAS_BRD_DEP	EU28	NL	25682697
PAS	PAS_BRD_DEP	EU28	PL	16145564
PAS	PAS_BRD_DEP	EU28	PT	19223202
PAS	PAS_BRD_DEP	EU28	RO	8576734
PAS	PAS_BRD_DEP	EU28	SE	11628081
PAS	PAS_BRD_DEP	EU28	SI	507971
PAS	PAS_BRD_DEP	EU28	SK	978314
PAS	PAS_BRD_DEP	EU28	UK	85439656
PAS	PAS_BRD_DEP	FI	AT	112848
PAS	PAS_BRD_DEP	FI	BE	121948
PAS	PAS_BRD_DEP	FI	BG	34200
PAS	PAS_BRD_DEP	FI	CY	21756
PAS	PAS_BRD_DEP	FI	CZ	153608
PAS	PAS_BRD_DEP	FI	DE	1057893
PAS	PAS_BRD_DEP	FI	DK	448943
PAS	PAS_BRD_DEP	FI	EE	149877
PAS	PAS_BRD_DEP	FI	GR	296322
PAS	PAS_BRD_DEP	FI	ES	883930
PAS	PAS_BRD_DEP	FI	EU27_2007	6924721
PAS	PAS_BRD_DEP	FI	EU27_2020	6303073
PAS	PAS_BRD_DEP	FI	EU28	7039865
PAS	PAS_BRD_DEP	FI	FR	363359
PAS	PAS_BRD_DEP	FI	HR	115144
PAS	PAS_BRD_DEP	FI	HU	136271
PAS	PAS_BRD_DEP	FI	IE	62391
PAS	PAS_BRD_DEP	FI	IT	309491
PAS	PAS_BRD_DEP	FI	LT	75496
PAS	PAS_BRD_DEP	FI	LU	544
PAS	PAS_BRD_DEP	FI	LV	204291
PAS	PAS_BRD_DEP	FI	MT	5635
PAS	PAS_BRD_DEP	FI	NL	370983
PAS	PAS_BRD_DEP	FI	PL	259847
PAS	PAS_BRD_DEP	FI	PT	131663
PAS	PAS_BRD_DEP	FI	RO	18956
PAS	PAS_BRD_DEP	FI	SE	950874
PAS	PAS_BRD_DEP	FI	SI	15386
PAS	PAS_BRD_DEP	FI	SK	1417
PAS	PAS_BRD_DEP	FI	UK	736792
PAS	PAS_BRD_DEP	FR	AT	748844
PAS	PAS_BRD_DEP	FR	BE	1215378
PAS	PAS_BRD_DEP	FR	BG	171872
PAS	PAS_BRD_DEP	FR	CY	18271
PAS	PAS_BRD_DEP	FR	CZ	621665
PAS	PAS_BRD_DEP	FR	DE	4147813
PAS	PAS_BRD_DEP	FR	DK	790637
PAS	PAS_BRD_DEP	FR	EE	22460
PAS	PAS_BRD_DEP	FR	GR	1478662
PAS	PAS_BRD_DEP	FR	ES	7710712
PAS	PAS_BRD_DEP	FR	EU27_2007	39883555
PAS	PAS_BRD_DEP	FR	EU27_2020	33481395
PAS	PAS_BRD_DEP	FR	EU28	40265184
PAS	PAS_BRD_DEP	FR	FI	338355
PAS	PAS_BRD_DEP	FR	HR	381629
PAS	PAS_BRD_DEP	FR	HU	407939
PAS	PAS_BRD_DEP	FR	IE	1067899
PAS	PAS_BRD_DEP	FR	IT	6238944
