{PERIODS};Electricity (%_elec);Space Heating (%_sh);Space Cooling (%_sc);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_dam;Hydro_river;Tidal;Solar
210;0.000183643;0.000113821;0;0.000164478;0.000114155;0;0.650698216;0.8799;0.529218408;0.536552259;0.001220562;0
211;0.000199805;0.000112083;0;0.000117484;0.000114155;0;0.65564391;0.8884;0.440710981;0.539848749;0.003034107;0
212;0.000196109;0.000112021;0;8.8113E-05;0.000114155;0;0.659522886;0.8853;0.21852934;0.487589684;0.048586515;0
213;0.000177612;0.000112614;0;5.8742E-05;0.000114155;0;0.656225756;0.8992;0.12770879;0.461120807;0.074782231;0
214;0.000160334;0.000112185;0;3.75949E-05;0.000114155;0;0.642940264;0.9074;0.132822011;0.459569517;0.050911129;0
215;0.000159733;0.000112001;0;2.34968E-05;0.000114155;0;0.635376261;0.8968;0.127221816;0.451910025;0.019118512;0
216;0.000162071;0.000112226;0;9.39872E-06;0.000114155;0;0.635958107;0.8904;0.088750913;0.437075819;0.001337349;0
217;0.000144601;0.000112471;0;5.8742E-06;0.000114155;0;0.638285493;0.8899;0.062697833;0.431064572;0.022727465;0
218;0.000128847;0.000112696;0;2.34968E-06;0.000114155;0;0.634891389;0.8904;0.052227904;0.412449098;0.106737136;0
219;0.000118649;0.000113862;0;1.17484E-06;0.000114155;0;0.625581846;0.9069;0.035670806;0.395481869;0.133900166;0
220;0.000101919;0.000116582;0;1.40981E-05;0.000114155;0;0.617920869;0.9258;0.037375213;0.393348846;0.085976072;0
221;9.21207E-05;0.000119773;0;3.75949E-05;0.000114155;0;0.608514352;0.9104;0.042731921;0.395384914;0.025498246;0
222;9.39866E-05;0.000122289;0;9.39872E-05;0.000114155;0;0.597362296;0.921;0.060628196;0.39965096;0.0011286;0
223;0.000102754;0.000124354;0;0.0001821;0.000114155;0;0.609387122;0.9186;0.071585099;0.419526857;0.001886438;0
224;0.000113745;0.000125009;0;0.000158603;0.000114155;0.010176062;0.615496509;0.9125;0.066837107;0.43154935;0.036908649;0
225;0.000127804;0.000114864;0;0.000146855;0.000114155;0.052980132;0.605993018;0.9158;0.111882152;0.437172775;0.060160745;0.003788571
226;0.000142126;0.000100936;0;0.000164478;0.000114155;0.123566468;0.610065943;0.9232;0.105429754;0.440954043;0.042661774;0.242513143
227;0.000150472;8.68641E-05;0;0.000187974;0.000114155;0.174285253;0.613072149;0.9154;0.119430241;0.433488462;0.017069504;0.444644571
228;0.000156118;7.52876E-05;0;0.000206772;0.000114155;0.206590212;0.621411947;0.928;0.193450207;0.438530153;0.001337349;0.558948
229;0.000164349;6.94994E-05;0;0.000187974;0.000114155;0.203036666;0.625581846;0.9121;0.121743365;0.425441148;0.018372206;0.731818286
230;0.000155459;7.04403E-05;0;0.000190324;0.000114155;0.166047488;0.614429791;0.8613;0.081202824;0.414872988;0.088675845;0.754794857
231;0.000142641;7.86828E-05;0;0.000213821;0.000114155;0.102891294;0.598429015;0.8309;0.0651327;0.404692651;0.11065141;0.642118286
232;0.000126563;9.7561E-05;0;0.00022322;0.000114155;0.036343079;0.564294026;0.8345;0.077550524;0.417781656;0.071658682;0.469426286
233;0.000116195;0.000122514;0;0.00022322;0.000114155;0.006622517;0.542668736;0.7519;0.102994887;0.445801823;0.021337975;0
234;0.000125443;0.000137465;0;0.000164478;0.000114155;0;0.512703646;0.6443;0.202702703;0.470525499;0.001058449;0
235;0.000142184;0.000148919;0;0.000117484;0.000114155;0;0.464798293;0.5365;0.249939128;0.478378903;0.001211149;0
236;0.000141641;0.000160065;0;8.8113E-05;0.000114155;0;0.401474011;0.4639;0.146579011;0.446383556;0.029044063;0
237;0.000125918;0.000171274;0;5.8742E-05;0.000114155;0;0.361229635;0.4172;0.083028975;0.429125461;0.049941204;0
238;0.000110863;0.000180294;0;3.75949E-05;0.000114155;0;0.336210241;0.4683;0.180667154;0.424277681;0.036744014;0
239;0.000115114;0.000187718;0;2.34968E-05;0.000114155;0;0.303141971;0.5033;0.360969077;0.423695947;0.015539942;0
240;0.00012264;0.000194324;0;9.39872E-06;0.000114155;0;0.301687355;0.5004;0.200267835;0.407504363;0.001337349;0
241;0.000109306;0.000199949;0;5.8742E-06;0.000114155;0;0.310608999;0.4669;0.093255418;0.388694978;0.01376013;0
242;9.58485E-05;0.000204694;0;2.34968E-06;0.000114155;0;0.331555469;0.48;0.063063063;0.378708552;0.069123162;0
243;8.61928E-05;0.000208928;0;1.17484E-06;0.000114155;0;0.332719162;0.6116;0.054297541;0.365425635;0.085590337;0
244;6.93126E-05;0.000213877;0;1.40981E-05;0.000114155;0;0.343095423;0.6443;0.043584125;0.352724452;0.056118905;0
245;5.94711E-05;0.000220361;0;3.75949E-05;0.000114155;0;0.385279286;0.6742;0.044192841;0.349718829;0.016807907;0
246;5.83331E-05;0.00022664;0;9.39872E-05;0.000114155;0;0.417474787;0.6826;0.055028001;0.354663564;0.000974927;0
247;6.29038E-05;0.00023251;0;0.0001821;0.000114155;0;0.454712956;0.6802;0.060384709;0.37609075;0.000622515;0
248;6.81261E-05;0.000239546;0;0.000158603;0.000114155;0.010660636;0.457719162;0.6862;0.056488921;0.400814427;0.020896078;0
249;7.89542E-05;0.000233083;0;0.000146855;0.000114155;0.060087223;0.449573313;0.6301;0.060384709;0.417199922;0.038884823;0.003710571
250;9.81749E-05;0.000216557;0;0.000164478;0.000114155;0.151833306;0.431051203;0.4172;0.085220355;0.423502036;0.030150889;0.202521429
251;0.000113786;0.000196145;0;0.000187974;0.000114155;0.245033113;0.442591156;0.3655;0.14256148;0.424665503;0.01376013;0.054644571
252;0.000122779;0.000180028;0;0.000206772;0.000114155;0.295590373;0.451706749;0.4961;0.186023862;0.422823347;0.001337349;0.256397143
253;0.000132507;0.000174014;0;0.000187974;0.000114155;0.299305443;0.446664081;0.4114;0.090698807;0.411770409;0.010682752;0.143542286
254;0.000120505;0.000175712;0;0.000190324;0.000114155;0.253270877;0.42988751;0.3598;0.057219382;0.404789606;0.055732213;0.049819714
255;0.000103039;0.000185366;0;0.000213821;0.000114155;0.158940397;0.38382467;0.3444;0.053323594;0.410800853;0.068512602;0.006563143
256;8.56133E-05;0.000206412;0;0.00022322;0.000114155;0.056533678;0.359387122;0.3911;0.063793523;0.417975567;0.045444111;0.160256571
257;7.80368E-05;0.000232694;0;0.00022322;0.000114155;0.00807624;0.377618309;0.5494;0.150474799;0.438239286;0.013684352;0
258;9.60829E-05;0.000240528;0;0.000164478;0.000114155;0;0.420093095;0.6717;0.531166301;0.472367656;0.000911366;0
259;0.000124036;0.000245886;0;0.000117484;0.000114155;0;0.448215671;0.7364;0.581081081;0.491564863;0.000320272;0
260;0.000131682;0.0002492;0;8.8113E-05;0.000114155;0;0.460337471;0.7695;0.387509131;0.467229009;0.015601772;0
261;0.000123323;0.000250877;0;5.8742E-05;0.000114155;0;0.47022886;0.7761;0.196250304;0.448904402;0.031318311;0
262;0.000113324;0.000252595;0;3.75949E-05;0.000114155;0;0.467707525;0.7861;0.247017288;0.443280977;0.025483931;0
263;0.000115612;0.000255581;0;2.34968E-05;0.000114155;0;0.462664857;0.8188;0.320428537;0.445801823;0.012438345;0
264;0.000121848;0.000257749;0;9.39872E-06;0.000114155;0;0.471101629;0.8451;0.136596056;0.428155905;0.001337349;0
265;0.000110624;0.000260081;0;5.8742E-06;0.000114155;0;0.474495733;0.8594;0.079620161;0.398293582;0.008703175;0
266;0.000100414;0.000261267;0;2.34968E-06;0.000114155;0;0.481186967;0.8697;0.060993426;0.390343223;0.046911768;0
267;9.55861E-05;0.000261697;0;1.17484E-06;0.000114155;0;0.495054306;0.8815;0.053080107;0.381035486;0.057314269;0
268;8.3014E-05;0.00026274;0;1.40981E-05;0.000114155;0;0.509406517;0.8899;0.06221086;0.390246267;0.038393731;0
269;8.00274E-05;0.00026366;0;3.75949E-05;0.000114155;0;0.515224981;0.8904;0.092768444;0.412158232;0.011614411;0
270;9.54305E-05;0.000264008;0;9.39872E-05;0.000114155;0;0.520461598;0.8873;0.195154614;0.443087066;0.000865552;0
271;0.000127317;0.000264171;0;0.0001821;0.000114155;0;0.532874321;0.8873;0.634161188;0.506302114;0.000172746;0
272;0.0001614;0.000260797;0;0.000158603;0.000114155;0.013406558;0.543250582;0.8815;0.766983199;0.545569129;0.012279334;0
273;0.000179967;0.000239935;0;0.000146855;0.000114155;0.076562752;0.541795966;0.8638;0.775383492;0.555943378;0.026337667;0.003632571
274;0.000186621;0.00021488;0;0.000164478;0.000114155;0.189791633;0.532486424;0.8594;0.656196737;0.563312003;0.022318881;0.012546857
275;0.000190111;0.000190806;0;0.000187974;0.000114155;0.277499596;0.533262219;0.8498;0.591551011;0.559433779;0.011504577;0
276;0.000194814;0.000169638;0;0.000206772;0.000114155;0.314811824;0.539856478;0.9029;0.509130752;0.536358348;0.001337349;0
277;0.000196031;0.00015393;0;0.000187974;0.000114155;0.30560491;0.534134988;0.9269;0.395665936;0.508532092;0.006984627;0
278;0.000189085;0.000146117;0;0.000190324;0.000114155;0.257147472;0.520170675;0.9412;0.32055028;0.482354082;0.039074813;0
279;0.000178756;0.000151005;0;0.000213821;0.000114155;0.165724439;0.512315749;0.9273;0.202337473;0.48128757;0.047407918;0
280;0.000160596;0.000175467;0;0.00022322;0.000114155;0.061217897;0.513382467;0.9194;0.249208668;0.499709133;0.032113099;0
281;0.000152134;0.000200215;0;0.00022322;0.000114155;0.007914715;0.523467805;0.9194;0.420745069;0.530928835;0.009764499;0
282;0.000165423;0.000207905;0;0.000164478;0.000114155;0;0.542474787;0.9229;0.764670076;0.575334497;0.000821299;0
283;0.000188356;0.000212753;0;0.000117484;0.000114155;0;0.554305663;0.9284;0.724981739;0.573395385;7.93302E-05;0
284;0.000186533;0.0002176;0;8.8113E-05;0.000114155;0;0.565360745;0.9178;0.430728025;0.528407989;0.009465607;0
285;0.000165661;0.00022167;0;5.8742E-05;0.000114155;0;0.580003879;0.915;0.227294862;0.491564863;0.021915224;0
286;0.000145029;0.000222938;0;3.75949E-05;0.000114155;0;0.582428239;0.9315;0.278061846;0.480124103;0.01942738;0
287;0.000145162;0.000224758;0;2.34968E-05;0.000114155;0;0.582331265;0.9384;0.269661553;0.471204189;0.010618752;0
288;0.000148298;0.000225536;0;9.39872E-06;0.000114155;0;0.574379364;0.948;0.171171171;0.462769052;0.001337349;0
289;0.000135147;0.000223368;0;5.8742E-06;0.000114155;0;0.564197052;0.9653;0.112977843;0.446383556;0.006466594;0
290;0.000122542;0.000222202;0;2.34968E-06;0.000114155;0;0.570500388;0.9734;0.125030436;0.438045375;0.036671001;0
291;0.000116579;0.000221915;0;1.17484E-06;0.000114155;0;0.574864236;0.9791;0.101533966;0.443280977;0.044379221;0
292;0.000103132;0.00022165;0;1.40981E-05;0.000114155;0;0.574864236;0.983;0.068054541;0.44696529;0.030182919;0
293;9.94249E-05;0.000222529;0;3.75949E-05;0.000114155;0;0.583010085;0.9867;0.098003409;0.45423696;0.009194619;0
294;0.000111599;0.000222897;0;9.39872E-05;0.000114155;0;0.578937161;0.9895;0.200146092;0.47886368;0.000806891;0
295;0.0001408;0.000224104;0;0.0001821;0.000114155;0;0.57738557;0.9907;0.530192355;0.531801435;5.80792E-05;0
296;0.000173994;0.00022349;0;0.000158603;0.000114155;0.011629785;0.564003103;0.9908;0.7192598;0.565348071;0.008633438;0
297;0.000188326;0.000205144;0;0.000146855;0.000114155;0.062025521;0.551687355;0.9822;0.789140492;0.574074074;0.020559387;0.003554571
298;0.000193781;0.000176776;0;0.000164478;0.000114155;0.145533839;0.535201707;0.9374;0.663623083;0.569517161;0.018522199;0.059681143
299;0.000197668;0.000150309;0;0.000187974;0.000114155;0.214020352;0.488557021;0.8686;0.622108595;0.566608493;0.010333912;0.361218
300;0.000201575;0.000131186;0;0.000206772;0.000114155;0.254886125;0.498060512;0.8464;0.579376674;0.569032383;0.001337349;0.433535143
301;0.000201769;0.000120162;0;0.000187974;0.000114155;0.253593927;0.526280062;0.8783;0.493912832;0.537909637;0.006466594;0.699537429
302;0.000195122;0.00011691;0;0.000190324;0.000114155;0.202067517;0.539274632;0.8973;0.353055759;0.497285243;0.036671001;0.723750857
303;0.000185748;0.00012145;0;0.000213821;0.000114155;0.1179131;0.523273856;0.9029;0.248112978;0.481481482;0.044379221;0.628490571
304;0.000170777;0.00013771;0;0.00022322;0.000114155;0.043934744;0.511927851;0.876;0.232529827;0.492243553;0.030182919;0.533765143
305;0.00016235;0.000160659;0;0.00022322;0.000114155;0.007430141;0.470519783;0.814;0.464816168;0.518809385;0.009194619;0
306;0.000171992;0.000173851;0;0.000164478;0.000114155;0;0.430954228;0.8444;0.686145605;0.564184604;0.000806891;0
307;0.00019039;0.000183443;0;0.000117484;0.000114155;0;0.429984484;0.8721;0.572437302;0.562827225;5.80792E-05;0
308;0.000189129;0.000188843;0;8.8113E-05;0.000114155;0;0.437742436;0.8992;0.346359873;0.524141943;0.008633438;0
309;0.000167504;0.000193179;0;5.8742E-05;0.000114155;0;0.455197828;0.9543;0.173119065;0.496412643;0.020559387;0
310;0.000147293;0.000197147;0;3.75949E-05;0.000114155;0;0.469937936;0.9408;0.188458729;0.48371146;0.018522199;0
311;0.000146124;0.000200072;0;2.34968E-05;0.000114155;0;0.498933282;0.8968;0.173362552;0.471301144;0.010333912;0
312;0.000148957;0.00020269;0;9.39872E-06;0.000114155;0;0.51697052;0.8517;0.120404188;0.456079116;0.001337349;0
313;0.000133869;0.000204939;0;5.8742E-06;0.000114155;0;0.507079131;0.836;0.090577064;0.442311421;0.006984627;0
314;0.000120791;0.000208519;0;2.34968E-06;0.000114155;0;0.510764158;0.8338;0.085098612;0.433488462;0.039074813;0
315;0.000113236;0.000214614;0;1.17484E-06;0.000114155;0;0.522110163;0.8294;0.062454346;0.428058949;0.047407918;0
316;9.89187E-05;0.000220504;0;1.40981E-05;0.000114155;0;0.51124903;0.8783;0.071585099;0.433779329;0.032113099;0
317;9.40617E-05;0.000224656;0;3.75949E-05;0.000114155;0;0.462179985;0.921;0.094594595;0.449486135;0.009764499;0
318;0.000105929;0.000227192;0;9.39872E-05;0.000114155;0;0.454615981;0.9507;0.178597516;0.474597634;0.000821299;0
319;0.000133907;0.000228481;0;0.0001821;0.000114155;0;0.511055082;0.9499;0.35816898;0.522202831;7.93302E-05;0
320;0.00016676;0.000227336;0;0.000158603;0.000114155;0.010983686;0.527152832;0.9269;0.476016557;0.553810355;0.009465607;0
321;0.000182325;0.000213325;0;0.000146855;0.000114155;0.05895655;0.525892165;0.8944;0.458850743;0.568644561;0.021915224;0.003476571
322;0.00018864;0.000193281;0;0.000164478;0.000114155;0.14521079;0.506109387;0.7807;0.421962503;0.57261974;0.01942738;0.029562
323;0.000193675;0.000173135;0;0.000187974;0.000114155;0.212728154;0.493890613;0.6944;0.544679815;0.563312003;0.010618752;0.037272857
324;0.000197138;0.000158184;0;0.000206772;0.000114155;0.253432402;0.482738557;0.6314;0.562454346;0.549350398;0.001337349;0.315565714
325;0.000195623;0.000151107;0;0.000187974;0.000114155;0.265385237;0.48632661;0.5719;0.381787193;0.530444057;0.008703175;0.588944571
326;0.000187357;0.000150309;0;0.000190324;0.000114155;0.225650137;0.458301009;0.6404;0.296201607;0.497091332;0.046911768;0.740509714
327;0.000177013;0.000157407;0;0.000213821;0.000114155;0.138103699;0.384988363;0.7508;0.254078403;0.484002327;0.057314269;0.721745143
328;0.000159207;0.000182441;0;0.00022322;0.000114155;0.053303182;0.304984484;0.843;0.366204042;0.493697886;0.038393731;0.547493143
329;0.000150463;0.000207639;0;0.00022322;0.000114155;0.007914715;0.307117921;0.9125;0.78000974;0.561469847;0.011614411;0
330;0.000165044;0.000211096;0;0.000164478;0.000114155;0;0.361714507;0.9578;0.797540784;0.599961218;0.000865552;0
331;0.000187968;0.000212548;0;0.000117484;0.000114155;0;0.421159814;0.9802;0.640978817;0.594046927;0.000172746;0
332;0.000188264;0.000211914;0;8.8113E-05;0.000114155;0;0.486423584;0.9872;0.388970051;0.549835176;0.012279334;0
333;0.000168197;0.000209439;0;5.8742E-05;0.000114155;0;0.533165244;0.9902;0.184562941;0.49757611;0.026337667;0
334;0.000148721;0.000205655;0;3.75949E-05;0.000114155;0;0.564778898;0.9909;0.231799367;0.474985457;0.022318881;0
335;0.000148101;0.000202506;0;2.34968E-05;0.000114155;0;0.586986036;0.9902;0.26953981;0.456273027;0.011504577;0
336;0.000152884;0.00019956;0;9.39872E-06;0.000114155;0;0.607544608;0.988;0.158266375;0.452588714;0.001337349;0
337;0.000139688;0.000198619;0;5.8742E-06;0.000114155;0;0.617435997;0.9841;0.101168736;0.439402754;0.0121566;0
338;0.000128255;0.000200051;0;2.34968E-06;0.000114155;0;0.625775795;0.9819;0.072315559;0.438917976;0.062187602;0
339;0.000121518;0.000202096;0;1.17484E-06;0.000114155;0;0.632660978;0.9794;0.061845629;0.439596665;0.076735032;0
340;0.00010814;0.000201974;0;1.40981E-05;0.000114155;0;0.635085338;0.9702;0.080715851;0.442699244;0.050593973;0
341;0.000103268;0.000201053;0;3.75949E-05;0.000114155;0;0.638576416;0.9597;0.105186267;0.451910025;0.015192655;0
342;0.000114794;0.000199867;0;9.39872E-05;0.000114155;0;0.639061288;0.9536;0.214877039;0.473918945;0.00094279;0
343;0.00014401;0.000198108;0;0.0001821;0.000114155;0;0.640418929;0.958;0.583759435;0.549641264;0.00045479;0
344;0.000176058;0.000194508;0;0.000158603;0.000114155;0.010660636;0.637606672;0.9608;0.663257852;0.581151833;0.018120222;0
345;0.000189586;0.000180396;0;0.000146855;0.000114155;0.049749637;0.625096974;0.9571;0.646579011;0.577370564;0.034965235;0.003398571
346;0.000193554;0.000164606;0;0.000164478;0.000114155;0.113067356;0.615399535;0.9832;0.604577551;0.582800078;0.027752042;0.265924286
347;0.000197417;0.000149389;0;0.000187974;0.000114155;0.161363269;0.584755625;0.9851;0.634891648;0.578727943;0.013088115;0.476568857
348;0.000203155;0.000135604;0;0.000206772;0.000114155;0.187853336;0.585046548;0.9355;0.672997322;0.564766337;0.001337349;0.613224857
349;0.000205053;0.00012595;0;0.000187974;0.000114155;0.186884187;0.60802948;0.8309;0.497686876;0.548477797;0.016420544;0.801750857
350;0.000198979;0.000124068;0;0.000190324;0.000114155;0.155548377;0.606671839;0.7364;0.380691502;0.519294163;0.0804645;0.845776286
351;0.000190683;0.000130143;0;0.000213821;0.000114155;0.095461153;0.573894492;0.6494;0.32091551;0.506786892;0.100111263;0.737189143
352;0.000176026;0.000145892;0;0.00022322;0.000114155;0.036666128;0.540729248;0.699;0.296566837;0.512410316;0.065138398;0.573846
353;0.000167671;0.00016434;0;0.00022322;0.000114155;0.006945566;0.521625291;0.6656;0.456294132;0.549641264;0.019439326;0
354;0.000178176;0.000174301;0;0.000164478;0.000114155;0;0.481283941;0.6742;0.707572437;0.604227264;0.001024491;0
355;0.000194289;0.000182073;0;0.000117484;0.000114155;0;0.433184639;0.6262;0.821767714;0.60432422;0.000944379;0
356;0.000190521;0.000188516;0;8.8113E-05;0.000114155;0;0.404480217;0.5663;0.520087655;0.557591623;0.025569897;0
357;0.000168364;0.000193486;0;5.8742E-05;0.000114155;0;0.391000776;0.4888;0.261869978;0.511246849;0.045296952;0
358;0.000146503;0.00019731;0;3.75949E-05;0.000114155;0;0.352889837;0.4157;0.302532262;0.481190615;0.034002302;0
359;0.000144432;0.000201012;0;2.34968E-05;0.000114155;0;0.316427463;0.3626;0.338081325;0.465580764;0.014810679;0
360;0.000146586;0.000204224;0;9.39872E-06;0.000114155;0;0.262315749;0.3103;0.208546384;0.457824317;0.001337349;0
361;0.000132288;0.00020723;0;5.8742E-06;0.000114155;0;0.21693173;0.2713;0.143900657;0.448613535;0.022727465;0
362;0.000119676;0.000209991;0;2.34968E-06;0.000114155;0;0.18783941;0.2739;0.133065498;0.439499709;0.106737136;0
363;0.000112731;0.00021265;0;1.17484E-06;0.000114155;0;0.176881303;0.35;0.117482347;0.434845841;0.133900166;0
364;9.88428E-05;0.00021625;0;1.40981E-05;0.000114155;0;0.168444531;0.4259;0.08826394;0.437269731;0.085976072;0
365;9.44504E-05;0.000218929;0;3.75949E-05;0.000114155;0;0.160201707;0.4581;0.119917215;0.434554974;0.025498246;0
366;0.000104966;0.000222018;0;9.39872E-05;0.000114155;0;0.158165244;0.4712;0.247260774;0.484777972;0.0011286;0
367;0.000132631;0.000224574;0;0.0001821;0.000114155;0;0.165729248;0.5207;0.571219869;0.568159783;0.001886438;0
368;0.000164067;0.000225536;0;0.000158603;0.000114155;0.008560814;0.1492436;0.5565;0.712320429;0.594919527;0.036908649;0
369;0.000178127;0.000217232;0;0.000146855;0.000114155;0.03537393;0.143231187;0.5294;0.609690772;0.599670351;0.060160745;0.003320571
370;0.000182008;0.000206453;0;0.000164478;0.000114155;0.081731546;0.131594259;0.407;0.595568542;0.59462866;0.042661774;0.070044
371;0.00018606;0.000195695;0;0.000187974;0.000114155;0.119851397;0.113460047;0.2176;0.604821037;0.59220477;0.017069504;0.089577429
372;0.000190565;0.000186552;0;0.000206772;0.000114155;0.129542885;0.11045384;0.152;0.579985391;0.587647857;0.001337349;0.195367714
373;0.000191336;0.000181807;0;0.000187974;0.000114155;0.128735261;0.114332816;0.2131;0.533601169;0.578243165;0.029075305;0.410569714
374;0.000184958;0.000181787;0;0.000190324;0.000114155;0.106444839;0.111229635;0.3252;0.425371317;0.559627691;0.13256376;0.173839714
375;0.000176093;0.000189579;0;0.000213821;0.000114155;0.065902116;0.107932506;0.5062;0.415510105;0.561372891;0.167268949;0.153570857
376;0.00015995;0.000211873;0;0.00022322;0.000114155;0.026651591;0.097168348;0.6288;0.495373752;0.580085321;0.106402809;0.078156
377;0.000150582;0.00023339;0;0.00022322;0.000114155;0.006945566;0.103859581;0.6644;0.651083516;0.595986038;0.031416934;0
378;0.000159115;0.000241612;0;0.000164478;0.000114155;0;0.103859581;0.6288;0.712320429;0.616443669;0.001220562;0
