{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
6876;0.00017859;7.5445e-05;0.0;0.00020677177565262342;0.00011415525114155251;0.66598;0.036;0.0864;0.2149906;0.12036435;0.0;0.76873457;0.0001
6877;0.00017571;7.2379e-05;0.0;0.00018797434150238492;0.00011415525114155251;0.57301;0.0453;0.0825;0.2149906;0.07156799;0.0;0.61420543;0.0001
6878;0.00017076;7.4476e-05;0.0;0.00019032402077116473;0.00011415525114155251;0.40301;0.0666;0.0787;0.2149906;0.00260247;0.0;0.39098057;0.0001
6879;0.00016331;8.9978e-05;0.0;0.00021382081345896285;0.00011415525114155251;0.11412;0.0997;0.117;0.2149906;0.03708523;0.0;0.13107343;0.0001
6880;0.00015392;0.00011374;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.1278;0.1656;0.2149906;0.11646064;0.0;0.0;0.0001
6881;0.00016595;0.00012741;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.1437;0.1903;0.2149906;0.13988289;0.0;0.0;0.0001
6882;0.00018368;0.00013621;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.1465;0.2018;0.2149906;0.0826285;0.0;0.0;0.0001
6883;0.0001742;0.00014377;0.0;0.00011748396343899057;0.00011415525114155251;0.0;0.1408;0.2102;0.2149906;0.09499024;0.0;0.0;0.0001
6884;0.00015381;0.00015163;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.1313;0.2292;0.2149906;0.0611581;0.0;0.0;0.0001
6885;0.00012127;0.00016;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.1257;0.2394;0.2149906;0.00065062;0.0;0.0;0.0001
6886;9.295e-05;0.00016893;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.1223;0.236;0.2149906;0.0;0.0;0.0;0.0001
6887;6.9221e-05;0.00017686;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.1159;0.2285;0.2149906;0.0;0.0;0.0;0.0001
6888;5.7688e-05;0.00018324;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.1084;0.2243;0.2149906;0.0;0.0;0.0;0.0001
6889;5.3182e-05;0.00018845;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.1081;0.191;0.2149906;0.0;0.0;0.0;0.0001
6890;4.9959e-05;0.00019226;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.1169;0.1983;0.2149906;0.0;0.0;0.0;0.0001
6891;5.3729e-05;0.00019557;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.1305;0.2287;0.2149906;0.0;0.0;0.0;0.0001
6892;6.7852e-05;0.00019782;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.1429;0.2767;0.2149906;0.0;0.0;0.0;0.0001
6893;0.00010929;0.00019905;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.1561;0.3313;0.2149906;0.00260247;0.0;0.0;0.0001
