{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
5184;0.00013941;0.0;0.00020475;9.398717075119246e-06;0.00011415525114155251;0.0;0.1062;0.0;0.07471264;0.34662868;0.0;0.0;0.0
5185;0.0001252;0.0;0.00018979;5.874198171949529e-06;0.00011415525114155251;0.0;0.1328;0.0;0.07471264;0.23076923;0.0;0.0;0.0
5186;0.00011831;0.0;0.00018114;2.3496792687798115e-06;0.00011415525114155251;0.0;0.1606;0.0;0.06832695;0.24881292;0.0;0.0;0.0
5187;0.00011388;0.0;0.00016816;1.1748396343899057e-06;0.00011415525114155251;0.0;0.1868;0.0;0.05491699;0.23931624;0.0;0.0;0.0
5188;0.00011385;0.0;0.00016474;1.409807561267887e-05;0.00011415525114155251;0.0;0.2001;0.0;0.05363985;0.53561254;0.0;0.0;0.0
5189;0.00010446;0.0;0.00028343;3.759486830047698e-05;0.00011415525114155251;0.00123508;0.1906;0.0;0.05491699;0.55555556;0.0;0.0;0.0
5190;0.00011017;0.0;0.00043149;9.398717075119246e-05;0.00011415525114155251;0.04487443;0.2332;0.0;0.11941252;0.56790123;0.0;0.0;0.0
5191;0.00013138;0.0;0.0005947;0.0001821001433304354;0.00011415525114155251;0.1708522;0.2755;0.0;0.18518519;0.62298196;0.0;0.24401743;0.8767156548589672
5192;0.00015294;0.0;0.00071249;0.00015860335064263727;0.00011415525114155251;0.34046933;0.2925;0.0;0.19220945;0.64482431;0.0;0.51145714;0.9943518671618652
5193;0.00016458;0.0;0.00079999;0.00014685495429873823;0.00011415525114155251;0.48620832;0.2995;0.0;0.18518519;0.60493827;0.0;0.73152857;1.0061609417646578
5194;0.00017678;0.0;0.0008629;0.0001644775488145868;0.00011415525114155251;0.59448333;0.296;0.0;0.13729246;0.63247863;0.0;0.88057543;1.0431949473458033
5195;0.00018942;0.0;0.00089849;0.00018797434150238492;0.00011415525114155251;0.65376698;0.2884;0.0;0.10536398;0.65147198;0.0;1.0;1.10236213450286
5196;0.00019709;0.0;0.00091778;0.00020677177565262342;0.00011415525114155251;0.6685879;0.282;0.0;0.15836526;0.71604938;0.0;0.937482;1.1423781039346474
5197;0.00019638;0.0;0.00091589;0.00018797434150238492;0.00011415525114155251;0.65500206;0.27;0.0;0.18646232;0.66191833;0.0;0.79719343;1.1393866340476788
